step,time,step time (ms)
10780,2016-02-11T01:01:48.769290,17.8868770599
10790,2016-02-11T01:01:48.947968,17.5268650055
10800,2016-02-11T01:01:49.131643,16.5190696716
10810,2016-02-11T01:01:49.311064,16.1190032959
10820,2016-02-11T01:01:49.500384,19.1178321838
10830,2016-02-11T01:01:49.681438,18.0208683014
10840,2016-02-11T01:01:49.929215,32.4699878693
10850,2016-02-11T01:01:50.113784,17.7371501923
10860,2016-02-11T01:01:50.293826,15.9208774567
10870,2016-02-11T01:01:50.476763,18.68891716
10880,2016-02-11T01:01:50.655180,16.4980888367
10890,2016-02-11T01:01:50.864787,43.0829524994
10900,2016-02-11T01:01:51.147368,30.0369262695
10910,2016-02-11T01:01:51.393809,22.537946701
10920,2016-02-11T01:01:51.598309,18.1720256805
10930,2016-02-11T01:01:51.775983,16.0210132599
10940,2016-02-11T01:01:51.968291,16.6120529175
10950,2016-02-11T01:01:52.158182,17.3201560974
10960,2016-02-11T01:01:52.343922,19.9038982391
10970,2016-02-11T01:01:52.518819,15.9721374512
10980,2016-02-11T01:01:52.707494,17.1589851379
10990,2016-02-11T01:01:52.884791,16.2229537964
11000,2016-02-11T01:01:59.391775,16.6420936584
11010,2016-02-11T01:01:59.578523,18.6350345612
11020,2016-02-11T01:01:59.770048,20.2269554138
11030,2016-02-11T01:02:00.048639,30.5762290955
11040,2016-02-11T01:02:00.241460,17.7948474884
11050,2016-02-11T01:02:00.428388,19.1869735718
11060,2016-02-11T01:02:00.624596,16.8080329895
11070,2016-02-11T01:02:00.816873,21.1930274963
11080,2016-02-11T01:02:01.138406,29.853105545
11090,2016-02-11T01:02:01.392793,22.1588611603
11100,2016-02-11T01:02:01.615351,17.9839134216
11110,2016-02-11T01:02:01.807935,19.0951824188
11120,2016-02-11T01:02:01.990912,19.6011066437
11130,2016-02-11T01:02:02.181809,18.965959549
11140,2016-02-11T01:02:02.369050,15.8898830414
11150,2016-02-11T01:02:02.554986,18.2228088379
11160,2016-02-11T01:02:02.735798,18.700838089
11170,2016-02-11T01:02:02.926590,18.837928772
11180,2016-02-11T01:02:03.108542,16.8581008911
11190,2016-02-11T01:02:03.302459,17.3830986023
11200,2016-02-11T01:02:03.500479,20.1849937439
11210,2016-02-11T01:02:03.690601,17.2169208527
11220,2016-02-11T01:02:03.887035,19.4430351257
11230,2016-02-11T01:02:04.072763,16.2148475647
11240,2016-02-11T01:02:04.265505,18.1980133057
11250,2016-02-11T01:02:04.459021,20.32995224
11260,2016-02-11T01:02:04.645316,19.9799537659
11270,2016-02-11T01:02:04.838362,20.8151340485
11280,2016-02-11T01:02:05.071704,16.7858600616
11290,2016-02-11T01:02:05.251890,18.8879966736
11300,2016-02-11T01:02:05.440146,16.8480873108
11310,2016-02-11T01:02:05.628710,20.4150676727
11320,2016-02-11T01:02:05.815557,16.4198875427
11330,2016-02-11T01:02:06.146371,29.2139053345
11340,2016-02-11T01:02:06.398844,26.7441272736
11350,2016-02-11T01:02:06.607934,17.5940990448
11360,2016-02-11T01:02:06.788058,19.2301273346
11370,2016-02-11T01:02:06.968374,17.2379016876
11380,2016-02-11T01:02:07.141109,17.1468257904
11390,2016-02-11T01:02:07.331723,15.881061554
11400,2016-02-11T01:02:07.517021,16.8759822845
11410,2016-02-11T01:02:07.695738,16.391992569
11420,2016-02-11T01:02:07.881464,18.8419818878
11430,2016-02-11T01:02:08.065347,18.1941986084
11440,2016-02-11T01:02:08.249751,16.9489383698
11450,2016-02-11T01:02:08.429755,16.3049697876
11460,2016-02-11T01:02:08.619183,17.0781612396
11470,2016-02-11T01:02:08.811339,20.2949047089
11480,2016-02-11T01:02:09.000458,17.3149108887
11490,2016-02-11T01:02:09.178947,17.059803009
11500,2016-02-11T01:02:15.037525,16.5028572083
11510,2016-02-11T01:02:15.219130,15.9959793091
11520,2016-02-11T01:02:15.407756,19.0289020538
11530,2016-02-11T01:02:15.593306,18.3041095734
11540,2016-02-11T01:02:15.769867,16.795873642
11550,2016-02-11T01:02:16.695297,20.7901000977
11560,2016-02-11T01:02:16.879109,17.3411369324
11570,2016-02-11T01:02:17.075795,23.4389305115
11580,2016-02-11T01:02:17.288298,16.233921051
11590,2016-02-11T01:02:17.477088,20.0629234314
11600,2016-02-11T01:02:17.667816,17.1971321106
11610,2016-02-11T01:02:17.853131,16.9129371643
11620,2016-02-11T01:02:18.036634,18.1169509888
11630,2016-02-11T01:02:18.223396,16.3700580597
11640,2016-02-11T01:02:18.409624,17.009973526
11650,2016-02-11T01:02:18.586886,16.3538455963
11660,2016-02-11T01:02:18.767803,19.572019577
11670,2016-02-11T01:02:18.949427,16.214132309
11680,2016-02-11T01:02:19.132756,16.5297985077
11690,2016-02-11T01:02:19.330832,26.2341499329
11700,2016-02-11T01:02:19.550955,17.1258449554
11710,2016-02-11T01:02:19.739562,15.6559944153
11720,2016-02-11T01:02:19.979416,20.0488567352
11730,2016-02-11T01:02:20.182536,18.6500549316
11740,2016-02-11T01:02:20.363415,18.3501243591
11750,2016-02-11T01:02:20.554414,17.8928375244
11760,2016-02-11T01:02:20.737171,19.3121433258
11770,2016-02-11T01:02:21.020462,36.3569259644
11780,2016-02-11T01:02:21.311935,33.5719585419
11790,2016-02-11T01:02:21.566129,23.2558250427
11800,2016-02-11T01:02:21.773632,16.3509845734
11810,2016-02-11T01:02:21.964601,16.5929794312
11820,2016-02-11T01:02:22.157616,18.9909934998
11830,2016-02-11T01:02:22.339482,16.4978504181
11840,2016-02-11T01:02:22.521409,16.4020061493
11850,2016-02-11T01:02:22.712199,17.3048973083
11860,2016-02-11T01:02:22.910854,18.0530548096
11870,2016-02-11T01:02:23.097531,16.5421962738
11880,2016-02-11T01:02:23.285151,18.5911655426
11890,2016-02-11T01:02:23.469162,16.6869163513
11900,2016-02-11T01:02:23.655075,15.7239437103
11910,2016-02-11T01:02:23.844078,17.0340538025
11920,2016-02-11T01:02:24.030565,17.3189640045
11930,2016-02-11T01:02:24.214601,17.1279907227
11940,2016-02-11T01:02:24.400747,18.8770294189
11950,2016-02-11T01:02:24.588110,16.7529582977
11960,2016-02-11T01:02:24.777534,18.4409618378
11970,2016-02-11T01:02:25.021223,18.7811851501
11980,2016-02-11T01:02:25.206977,19.6352005005
11990,2016-02-11T01:02:25.394499,17.040014267
12000,2016-02-11T01:02:31.655335,18.2521343231
12010,2016-02-11T01:02:31.873911,23.0460166931
12020,2016-02-11T01:02:32.116710,35.2139472961
12030,2016-02-11T01:02:32.394058,17.9390907288
12040,2016-02-11T01:02:32.639721,21.4400291443
12050,2016-02-11T01:02:32.858125,20.1880931854
12060,2016-02-11T01:02:33.081276,17.9738998413
12070,2016-02-11T01:02:33.335897,21.2750434875
12080,2016-02-11T01:02:33.579969,23.7720012665
12090,2016-02-11T01:02:33.824912,27.3878574371
12100,2016-02-11T01:02:34.813162,23.549079895
12110,2016-02-11T01:02:35.045657,21.2800502777
12120,2016-02-11T01:02:35.261304,23.6048698425
12130,2016-02-11T01:02:35.495431,22.696018219
12140,2016-02-11T01:02:35.716260,20.2441215515
12150,2016-02-11T01:02:35.964548,21.103143692
12160,2016-02-11T01:02:36.202017,23.0350494385
12170,2016-02-11T01:02:36.437096,22.036075592
12180,2016-02-11T01:02:36.647782,23.9388942719
12190,2016-02-11T01:02:36.953445,50.7550239563
12200,2016-02-11T01:02:37.279603,25.8650779724
12210,2016-02-11T01:02:37.547725,23.8790512085
12220,2016-02-11T01:02:37.792212,23.2381820679
12230,2016-02-11T01:02:38.045170,26.7739295959
12240,2016-02-11T01:02:38.292466,24.9409675598
12250,2016-02-11T01:02:38.540734,22.1431255341
12260,2016-02-11T01:02:38.778288,21.5330123901
12270,2016-02-11T01:02:39.023349,21.576166153
12280,2016-02-11T01:02:39.278286,22.744178772
12290,2016-02-11T01:02:39.555492,39.2181873322
12300,2016-02-11T01:02:39.811604,22.3450660706
12310,2016-02-11T01:02:40.071850,25.768995285
12320,2016-02-11T01:02:40.326401,28.7330150604
12330,2016-02-11T01:02:40.585112,25.0959396362
12340,2016-02-11T01:02:40.862669,26.8402099609
12350,2016-02-11T01:02:41.141132,18.4359550476
12360,2016-02-11T01:02:41.328658,16.5641307831
12370,2016-02-11T01:02:41.569359,25.356054306
12380,2016-02-11T01:02:41.792690,19.1240310669
12390,2016-02-11T01:02:42.083220,27.3439884186
12400,2016-02-11T01:02:42.326387,22.0267772675
12410,2016-02-11T01:02:42.517057,16.8690681458
12420,2016-02-11T01:02:42.702358,18.68891716
12430,2016-02-11T01:02:42.915004,30.8971405029
12440,2016-02-11T01:02:43.122919,16.0670280457
12450,2016-02-11T01:02:43.305394,17.0300006866
12460,2016-02-11T01:02:43.486040,16.7829990387
12470,2016-02-11T01:02:43.668634,19.1638469696
12480,2016-02-11T01:02:43.859437,19.3588733673
12490,2016-02-11T01:02:44.048229,16.391992569
12500,2016-02-11T01:02:54.196277,15.9850120544
12510,2016-02-11T01:02:54.381447,16.9110298157
12520,2016-02-11T01:02:54.567675,17.0469284058
12530,2016-02-11T01:02:54.759201,16.1089897156
12540,2016-02-11T01:02:54.943853,18.8279151917
12550,2016-02-11T01:02:55.123635,15.9850120544
12560,2016-02-11T01:02:55.300521,16.0939693451
12570,2016-02-11T01:02:55.487268,20.5459594727
12580,2016-02-11T01:02:55.676646,18.8539028168
12590,2016-02-11T01:02:55.924732,19.0570354462
12600,2016-02-11T01:02:56.118996,16.6459083557
12610,2016-02-11T01:02:56.300959,20.5099582672
12620,2016-02-11T01:02:56.488110,19.3231105804
12630,2016-02-11T01:02:56.680431,19.6740627289
12640,2016-02-11T01:02:56.921111,25.1019001007
12650,2016-02-11T01:02:57.735447,19.8547840118
12660,2016-02-11T01:02:57.926481,19.0420150757
12670,2016-02-11T01:02:58.113317,19.2189216614
12680,2016-02-11T01:02:58.307113,16.7219638824
12690,2016-02-11T01:02:58.492941,20.1089382172
12700,2016-02-11T01:02:58.672719,18.3441638947
12710,2016-02-11T01:02:58.862167,21.1198329926
12720,2016-02-11T01:02:59.045722,16.932964325
12730,2016-02-11T01:02:59.228493,16.2508487701
12740,2016-02-11T01:02:59.413803,17.9080963135
12750,2016-02-11T01:02:59.593704,18.3930397034
12760,2016-02-11T01:02:59.779581,16.7579650879
12770,2016-02-11T01:02:59.971528,19.6671485901
12780,2016-02-11T01:03:00.157490,16.813993454
12790,2016-02-11T01:03:00.344663,17.2538757324
12800,2016-02-11T01:03:00.534207,18.609046936
12810,2016-02-11T01:03:00.732734,19.6731090546
12820,2016-02-11T01:03:00.977276,24.806022644
12830,2016-02-11T01:03:01.171719,16.4089202881
12840,2016-02-11T01:03:01.366806,18.8069343567
12850,2016-02-11T01:03:01.559111,17.6439285278
12860,2016-02-11T01:03:01.747724,20.1370716095
12870,2016-02-11T01:03:02.012316,25.52485466
12880,2016-02-11T01:03:02.246341,17.4551010132
12890,2016-02-11T01:03:02.439579,20.4150676727
12900,2016-02-11T01:03:02.634800,18.9940929413
12910,2016-02-11T01:03:02.817030,19.3390846252
12920,2016-02-11T01:03:03.005993,19.2699432373
12930,2016-02-11T01:03:03.197664,20.2739238739
12940,2016-02-11T01:03:03.376249,17.5089836121
12950,2016-02-11T01:03:03.562448,17.6320075989
12960,2016-02-11T01:03:03.754362,18.1179046631
12970,2016-02-11T01:03:03.936053,19.8662281036
12980,2016-02-11T01:03:04.134461,18.453836441
12990,2016-02-11T01:03:04.333779,18.1250572205
13000,2016-02-11T01:03:10.421174,16.4339542389
13010,2016-02-11T01:03:10.611374,16.7779922485
13020,2016-02-11T01:03:10.794702,16.1709785461
13030,2016-02-11T01:03:11.031452,20.6158161163
13040,2016-02-11T01:03:11.215697,16.7720317841
13050,2016-02-11T01:03:11.402439,21.0099220276
13060,2016-02-11T01:03:11.582327,16.1571502686
13070,2016-02-11T01:03:11.773162,19.474029541
13080,2016-02-11T01:03:12.061763,30.8361053467
13090,2016-02-11T01:03:12.304391,18.2859897614
13100,2016-02-11T01:03:12.492553,16.3748264313
13110,2016-02-11T01:03:12.674859,19.2329883575
13120,2016-02-11T01:03:12.862435,18.4848308563
13130,2016-02-11T01:03:13.052199,16.3550376892
13140,2016-02-11T01:03:13.234357,18.3610916138
13150,2016-02-11T01:03:13.415829,17.1411037445
13160,2016-02-11T01:03:13.609545,16.7720317841
13170,2016-02-11T01:03:13.794566,16.7729854584
13180,2016-02-11T01:03:13.995369,17.9209709167
13190,2016-02-11T01:03:14.196770,24.3129730225
13200,2016-02-11T01:03:14.949034,17.9581642151
13210,2016-02-11T01:03:15.129516,15.9838199615
13220,2016-02-11T01:03:15.316454,18.6858177185
13230,2016-02-11T01:03:15.508096,16.8619155884
13240,2016-02-11T01:03:15.692975,20.0381278992
13250,2016-02-11T01:03:15.940062,18.2399749756
13260,2016-02-11T01:03:16.144662,17.0791149139
13270,2016-02-11T01:03:16.338808,19.7370052338
13280,2016-02-11T01:03:16.524762,19.6461677551
13290,2016-02-11T01:03:16.707858,19.0660953522
13300,2016-02-11T01:03:16.954524,23.3080387115
13310,2016-02-11T01:03:17.222195,24.6150493622
13320,2016-02-11T01:03:17.403411,16.7329311371
13330,2016-02-11T01:03:17.597485,21.6739177704
13340,2016-02-11T01:03:17.790582,18.8407897949
13350,2016-02-11T01:03:17.984767,20.2929973602
13360,2016-02-11T01:03:18.180527,21.3179588318
13370,2016-02-11T01:03:18.366600,17.2691345215
13380,2016-02-11T01:03:18.550532,21.3670730591
13390,2016-02-11T01:03:18.779410,28.7277698517
13400,2016-02-11T01:03:19.055275,23.9288806915
13410,2016-02-11T01:03:19.243805,16.774892807
13420,2016-02-11T01:03:19.428380,17.0350074768
13430,2016-02-11T01:03:19.614264,19.4668769836
13440,2016-02-11T01:03:19.795418,19.9429988861
13450,2016-02-11T01:03:19.980823,16.8011188507
13460,2016-02-11T01:03:20.166512,16.7188644409
13470,2016-02-11T01:03:20.354557,17.6088809967
13480,2016-02-11T01:03:20.533736,16.2830352783
13490,2016-02-11T01:03:20.710808,16.9150829315
13500,2016-02-11T01:03:26.934306,28.6328792572
13510,2016-02-11T01:03:27.210590,30.1730632782
13520,2016-02-11T01:03:27.409060,17.4489021301
13530,2016-02-11T01:03:27.591377,19.611120224
13540,2016-02-11T01:03:27.775189,15.8879756927
13550,2016-02-11T01:03:27.958154,19.0761089325
13560,2016-02-11T01:03:28.140800,16.8600082397
13570,2016-02-11T01:03:28.323237,18.4171199799
13580,2016-02-11T01:03:28.506455,17.3060894012
13590,2016-02-11T01:03:28.688260,15.7201290131
13600,2016-02-11T01:03:28.873417,18.0840492249
13610,2016-02-11T01:03:29.054681,15.9180164337
13620,2016-02-11T01:03:29.233097,16.6339874268
13630,2016-02-11T01:03:29.417031,19.0188884735
13640,2016-02-11T01:03:29.602990,20.2341079712
13650,2016-02-11T01:03:29.791183,16.4449214935
13660,2016-02-11T01:03:29.983260,16.205072403
13670,2016-02-11T01:03:30.170468,20.457983017
13680,2016-02-11T01:03:30.352020,16.0229206085
13690,2016-02-11T01:03:30.544523,21.675825119
13700,2016-02-11T01:03:30.724511,19.1760063171
13710,2016-02-11T01:03:30.994259,32.7088832855
13720,2016-02-11T01:03:31.245039,20.4880237579
13730,2016-02-11T01:03:31.518395,23.3252048492
13740,2016-02-11T01:03:31.712630,18.718957901
13750,2016-02-11T01:03:32.662630,17.9488658905
13760,2016-02-11T01:03:32.848487,17.021894455
13770,2016-02-11T01:03:33.032660,16.0448551178
13780,2016-02-11T01:03:33.226683,16.9839859009
13790,2016-02-11T01:03:33.410398,19.0789699554
13800,2016-02-11T01:03:33.599039,18.9890861511
13810,2016-02-11T01:03:33.786645,22.4721431732
13820,2016-02-11T01:03:33.968947,17.7721977234
13830,2016-02-11T01:03:34.149966,18.3999538422
13840,2016-02-11T01:03:34.332801,17.6529884338
13850,2016-02-11T01:03:34.512706,18.5580253601
13860,2016-02-11T01:03:34.694223,16.1330699921
13870,2016-02-11T01:03:34.874242,16.7109966278
13880,2016-02-11T01:03:35.057724,16.3857936859
13890,2016-02-11T01:03:35.243792,19.6850299835
13900,2016-02-11T01:03:35.431993,16.7469978333
13910,2016-02-11T01:03:35.631487,22.4370956421
13920,2016-02-11T01:03:35.965113,26.7250537872
13930,2016-02-11T01:03:36.245215,27.0969867706
13940,2016-02-11T01:03:36.429542,20.4999446869
13950,2016-02-11T01:03:36.615843,16.489982605
13960,2016-02-11T01:03:36.803721,19.7770595551
13970,2016-02-11T01:03:37.077034,23.5459804535
13980,2016-02-11T01:03:37.348330,21.61693573
13990,2016-02-11T01:03:37.545054,17.0681476593
14000,2016-02-11T01:03:44.591141,17.0030593872
14010,2016-02-11T01:03:44.816075,23.5319137573
14020,2016-02-11T01:03:45.135992,23.3769416809
14030,2016-02-11T01:03:45.364756,21.283864975
14040,2016-02-11T01:03:45.571239,20.6389427185
14050,2016-02-11T01:03:45.761736,16.4129734039
14060,2016-02-11T01:03:46.000587,19.2861557007
14070,2016-02-11T01:03:46.198371,22.6290225983
14080,2016-02-11T01:03:46.426831,20.1399326324
14090,2016-02-11T01:03:46.661164,20.6940174103
14100,2016-02-11T01:03:46.903428,19.5541381836
14110,2016-02-11T01:03:47.097418,17.9741382599
14120,2016-02-11T01:03:47.272089,18.9800262451
14130,2016-02-11T01:03:47.459151,18.4259414673
14140,2016-02-11T01:03:47.650073,19.2129611969
14150,2016-02-11T01:03:47.881150,31.2469005585
14160,2016-02-11T01:03:48.202322,39.0160083771
14170,2016-02-11T01:03:48.517478,30.9760570526
14180,2016-02-11T01:03:48.818668,17.9779529572
14190,2016-02-11T01:03:49.086434,53.0750751495
14200,2016-02-11T01:03:49.374835,23.1158733368
14210,2016-02-11T01:03:49.578462,21.1911201477
14220,2016-02-11T01:03:49.814252,34.3668460846
14230,2016-02-11T01:03:50.052318,20.7479000092
14240,2016-02-11T01:03:50.257550,18.3408260345
14250,2016-02-11T01:03:50.468994,16.7729854584
14260,2016-02-11T01:03:50.680042,20.7629203796
14270,2016-02-11T01:03:50.892704,20.229101181
14280,2016-02-11T01:03:51.097326,21.5590000153
14290,2016-02-11T01:03:51.319978,23.4830379486
14300,2016-02-11T01:03:52.235243,19.907951355
14310,2016-02-11T01:03:52.459171,34.4579219818
14320,2016-02-11T01:03:52.795812,27.9650688171
14330,2016-02-11T01:03:53.113385,26.3159275055
14340,2016-02-11T01:03:53.427406,30.5418968201
14350,2016-02-11T01:03:53.748349,27.8069972992
14360,2016-02-11T01:03:54.225864,44.8760986328
14370,2016-02-11T01:03:54.562826,38.9060974121
14380,2016-02-11T01:03:54.922440,42.2470569611
14390,2016-02-11T01:03:55.270440,44.0599918365
14400,2016-02-11T01:03:55.658969,34.245967865
14410,2016-02-11T01:03:55.902110,23.1039524078
14420,2016-02-11T01:03:56.172992,27.2419452667
14430,2016-02-11T01:03:56.408756,23.9670276642
14440,2016-02-11T01:03:56.647295,26.8759727478
14450,2016-02-11T01:03:56.917605,22.9759216309
14460,2016-02-11T01:03:57.160787,25.8181095123
14470,2016-02-11T01:03:57.396429,21.2848186493
14480,2016-02-11T01:03:57.632565,23.1969356537
14490,2016-02-11T01:03:57.868620,24.0240097046
14500,2016-02-11T01:04:05.771945,35.1951122284
14510,2016-02-11T01:04:06.070227,23.8409042358
14520,2016-02-11T01:04:06.339694,27.7240276337
14530,2016-02-11T01:04:06.582546,21.831035614
14540,2016-02-11T01:04:06.853644,47.7929115295
14550,2016-02-11T01:04:07.239862,45.6299781799
14560,2016-02-11T01:04:07.627150,47.2700595856
14570,2016-02-11T01:04:07.932253,20.5411911011
14580,2016-02-11T01:04:08.202145,23.5319137573
14590,2016-02-11T01:04:08.461386,27.8630256653
14600,2016-02-11T01:04:08.724681,21.5439796448
14610,2016-02-11T01:04:09.062955,28.7499427795
14620,2016-02-11T01:04:09.333128,24.5599746704
14630,2016-02-11T01:04:09.611220,31.9149494171
14640,2016-02-11T01:04:09.882638,24.346113205
14650,2016-02-11T01:04:10.145203,23.1800079346
14660,2016-02-11T01:04:10.410795,31.8169593811
14670,2016-02-11T01:04:10.670051,23.2908725739
14680,2016-02-11T01:04:10.936768,26.0350704193
14690,2016-02-11T01:04:11.243004,26.3621807098
14700,2016-02-11T01:04:11.523071,25.6628990173
14710,2016-02-11T01:04:11.811098,31.4979553223
14720,2016-02-11T01:04:12.168918,26.2219905853
14730,2016-02-11T01:04:12.444289,25.2380371094
14740,2016-02-11T01:04:12.710357,36.484003067
14750,2016-02-11T01:04:13.040900,37.9891395569
14760,2016-02-11T01:04:13.323134,24.9440670013
14770,2016-02-11T01:04:13.585716,25.6500244141
14780,2016-02-11T01:04:13.886679,40.1971340179
14790,2016-02-11T01:04:14.248974,32.2539806366
14800,2016-02-11T01:04:14.506811,28.4271240234
14810,2016-02-11T01:04:14.833318,23.3418941498
14820,2016-02-11T01:04:15.131646,25.2828598022
14830,2016-02-11T01:04:15.420683,19.4339752197
14840,2016-02-11T01:04:15.625571,24.9671936035
14850,2016-02-11T01:04:16.533607,19.2680358887
14860,2016-02-11T01:04:16.739879,26.0238647461
14870,2016-02-11T01:04:17.019885,19.424200058
14880,2016-02-11T01:04:17.232482,16.9939994812
14890,2016-02-11T01:04:17.447897,29.1850566864
14900,2016-02-11T01:04:17.696575,15.8190727234
14910,2016-02-11T01:04:17.891750,15.6519412994
14920,2016-02-11T01:04:18.115468,20.7710266113
14930,2016-02-11T01:04:18.324978,16.3118839264
14940,2016-02-11T01:04:18.500129,17.0118808746
14950,2016-02-11T01:04:18.695579,16.8280601501
14960,2016-02-11T01:04:18.961437,29.7889709473
14970,2016-02-11T01:04:19.245908,23.647069931
14980,2016-02-11T01:04:19.450828,18.4400081635
14990,2016-02-11T01:04:19.675284,24.8770713806
15000,2016-02-11T01:04:25.714783,19.700050354
15010,2016-02-11T01:04:25.915481,19.0689563751
15020,2016-02-11T01:04:26.103901,16.7031288147
15030,2016-02-11T01:04:26.298774,16.2439346313
15040,2016-02-11T01:04:26.484936,18.9900398254
15050,2016-02-11T01:04:26.677847,19.0961360931
15060,2016-02-11T01:04:26.913501,21.9221115112
15070,2016-02-11T01:04:27.106557,17.7628993988
15080,2016-02-11T01:04:27.311775,17.2760486603
15090,2016-02-11T01:04:27.500180,17.6179409027
15100,2016-02-11T01:04:27.694695,19.376039505
15110,2016-02-11T01:04:27.883015,17.3809528351
15120,2016-02-11T01:04:28.073929,18.9261436462
15130,2016-02-11T01:04:28.255283,16.4289474487
15140,2016-02-11T01:04:28.446166,18.4810161591
15150,2016-02-11T01:04:28.626523,18.6960697174
15160,2016-02-11T01:04:28.821006,27.8389453888
15170,2016-02-11T01:04:29.103477,26.7119407654
15180,2016-02-11T01:04:29.328663,19.7939872742
15190,2016-02-11T01:04:29.524411,16.6499614716
15200,2016-02-11T01:04:29.711176,16.147851944
15210,2016-02-11T01:04:29.911597,20.6649303436
15220,2016-02-11T01:04:30.114333,17.8270339966
15230,2016-02-11T01:04:30.297136,18.7900066376
15240,2016-02-11T01:04:30.477888,17.3890590668
15250,2016-02-11T01:04:30.671108,17.44389534
15260,2016-02-11T01:04:30.873845,18.77784729
15270,2016-02-11T01:04:31.069941,21.1660861969
15280,2016-02-11T01:04:31.266186,19.3560123444
15290,2016-02-11T01:04:31.456186,17.9970264435
15300,2016-02-11T01:04:31.641311,18.501996994
15310,2016-02-11T01:04:31.858891,30.9870243073
15320,2016-02-11T01:04:32.065805,16.9310569763
15330,2016-02-11T01:04:32.254440,19.7310447693
15340,2016-02-11T01:04:32.442480,19.7298526764
15350,2016-02-11T01:04:32.628440,20.4560756683
15360,2016-02-11T01:04:32.825385,17.7628993988
15370,2016-02-11T01:04:33.016472,18.4640884399
15380,2016-02-11T01:04:33.211395,18.6259746552
15390,2016-02-11T01:04:33.400160,19.4380283356
15400,2016-02-11T01:04:34.244255,19.9241638184
15410,2016-02-11T01:04:34.462552,20.1768875122
15420,2016-02-11T01:04:34.654540,18.4190273285
15430,2016-02-11T01:04:34.840558,16.1781311035
15440,2016-02-11T01:04:35.028532,16.46900177
15450,2016-02-11T01:04:35.223716,18.5418128967
15460,2016-02-11T01:04:35.412501,16.7689323425
15470,2016-02-11T01:04:35.607828,25.6609916687
15480,2016-02-11T01:04:35.797375,16.743183136
15490,2016-02-11T01:04:35.990603,18.8269615173
15500,2016-02-11T01:04:47.066964,16.0858631134
15510,2016-02-11T01:04:47.248362,16.1249637604
15520,2016-02-11T01:04:47.434185,19.4389820099
15530,2016-02-11T01:04:47.622165,19.1869735718
15540,2016-02-11T01:04:47.820219,19.8149681091
15550,2016-02-11T01:04:48.016302,19.7479724884
15560,2016-02-11T01:04:48.197433,21.6209888458
15570,2016-02-11T01:04:48.388069,17.4238681793
15580,2016-02-11T01:04:48.582831,17.8520679474
15590,2016-02-11T01:04:48.770971,23.3600139618
15600,2016-02-11T01:04:49.036915,24.1661071777
15610,2016-02-11T01:04:49.301366,20.7369327545
15620,2016-02-11T01:04:49.499488,15.9149169922
15630,2016-02-11T01:04:49.682941,17.9538726807
15640,2016-02-11T01:04:49.876305,19.1650390625
15650,2016-02-11T01:04:50.067015,16.2241458893
15660,2016-02-11T01:04:50.254406,17.7412033081
15670,2016-02-11T01:04:50.439605,16.9150829315
15680,2016-02-11T01:04:50.620690,15.8190727234
15690,2016-02-11T01:04:50.806670,17.6148414612
15700,2016-02-11T01:04:50.995264,19.0839767456
15710,2016-02-11T01:04:51.178403,16.5250301361
15720,2016-02-11T01:04:51.370621,17.9178714752
15730,2016-02-11T01:04:51.548892,18.8539028168
15740,2016-02-11T01:04:51.741664,16.6440010071
15750,2016-02-11T01:04:51.984346,21.2340354919
15760,2016-02-11T01:04:52.169241,18.4631347656
15770,2016-02-11T01:04:52.350994,18.0377960205
15780,2016-02-11T01:04:52.538507,18.8980102539
15790,2016-02-11T01:04:52.723863,19.4549560547
15800,2016-02-11T01:04:52.914180,17.7540779114
15810,2016-02-11T01:04:53.100840,17.00091362
15820,2016-02-11T01:04:53.293239,18.7559127808
15830,2016-02-11T01:04:53.479863,20.8470821381
15840,2016-02-11T01:04:53.670278,16.9179439545
15850,2016-02-11T01:04:53.897855,22.6860046387
15860,2016-02-11T01:04:54.181939,26.8669128418
15870,2016-02-11T01:04:54.383536,16.1499977112
15880,2016-02-11T01:04:54.575504,17.510175705
15890,2016-02-11T01:04:54.759613,19.6540355682
15900,2016-02-11T01:04:54.954887,17.8542137146
15910,2016-02-11T01:04:55.141559,16.9599056244
15920,2016-02-11T01:04:55.327589,17.2011852264
15930,2016-02-11T01:04:55.515319,20.7509994507
15940,2016-02-11T01:04:55.700620,16.3240432739
15950,2016-02-11T01:04:56.536296,16.6440010071
15960,2016-02-11T01:04:56.722195,21.3491916656
15970,2016-02-11T01:04:56.960218,18.7959671021
15980,2016-02-11T01:04:57.148659,19.6549892426
15990,2016-02-11T01:04:57.341082,20.2798843384
16000,2016-02-11T01:05:03.360027,20.0459957123
16010,2016-02-11T01:05:03.548861,19.4089412689
16020,2016-02-11T01:05:03.738448,16.8619155884
16030,2016-02-11T01:05:03.996413,38.5041236877
16040,2016-02-11T01:05:04.351075,30.6301116943
16050,2016-02-11T01:05:04.577061,18.7859535217
16060,2016-02-11T01:05:04.768588,17.4839496613
16070,2016-02-11T01:05:04.970310,21.8861103058
16080,2016-02-11T01:05:05.159944,16.3729190826
16090,2016-02-11T01:05:05.390790,26.0570049286
16100,2016-02-11T01:05:05.673638,27.7020931244
16110,2016-02-11T01:05:05.866104,22.1571922302
16120,2016-02-11T01:05:06.081479,26.9260406494
16130,2016-02-11T01:05:06.341963,28.4700393677
16140,2016-02-11T01:05:06.550459,17.1458721161
16150,2016-02-11T01:05:06.734189,17.4100399017
16160,2016-02-11T01:05:06.955192,17.462015152
16170,2016-02-11T01:05:07.144825,18.6049938202
