step,time,train logp
10720,2016-02-11T01:01:47.678540,-160.86126709
10730,2016-02-11T01:01:47.860763,-170.06098938
10740,2016-02-11T01:01:48.046136,-174.14704895
10750,2016-02-11T01:01:48.224966,-170.878845215
10760,2016-02-11T01:01:48.404907,-167.587631226
10770,2016-02-11T01:01:48.591491,-163.637390137
10780,2016-02-11T01:01:48.769224,-162.33996582
10790,2016-02-11T01:01:48.947941,-168.802658081
10800,2016-02-11T01:01:49.131610,-174.614898682
10810,2016-02-11T01:01:49.311035,-169.2449646
10820,2016-02-11T01:01:49.500355,-169.929946899
10830,2016-02-11T01:01:49.681409,-164.956344604
10840,2016-02-11T01:01:49.929172,-163.423080444
10850,2016-02-11T01:01:50.113756,-169.486801147
10860,2016-02-11T01:01:50.293805,-169.772232056
10870,2016-02-11T01:01:50.476734,-163.52796936
10880,2016-02-11T01:01:50.655109,-156.664703369
10890,2016-02-11T01:01:50.864736,-163.880950928
10900,2016-02-11T01:01:51.147339,-167.403305054
10910,2016-02-11T01:01:51.393781,-159.236022949
10920,2016-02-11T01:01:51.598267,-162.827316284
10930,2016-02-11T01:01:51.775956,-163.140533447
10940,2016-02-11T01:01:51.968264,-161.707717896
10950,2016-02-11T01:01:52.158160,-161.237213135
10960,2016-02-11T01:01:52.343892,-167.608703613
10970,2016-02-11T01:01:52.518791,-165.39932251
10980,2016-02-11T01:01:52.707432,-166.06010437
10990,2016-02-11T01:01:52.884764,-163.705856323
11000,2016-02-11T01:01:59.391747,-157.816604614
11010,2016-02-11T01:01:59.578496,-171.862426758
11020,2016-02-11T01:01:59.770019,-161.797027588
11030,2016-02-11T01:02:00.048605,-163.286865234
11040,2016-02-11T01:02:00.241414,-161.675003052
11050,2016-02-11T01:02:00.428360,-169.678756714
11060,2016-02-11T01:02:00.624561,-157.68586731
11070,2016-02-11T01:02:00.816845,-164.664413452
11080,2016-02-11T01:02:01.138308,-163.338775635
11090,2016-02-11T01:02:01.392758,-157.939361572
11100,2016-02-11T01:02:01.615324,-155.346252441
11110,2016-02-11T01:02:01.807902,-159.185775757
11120,2016-02-11T01:02:01.990883,-164.85798645
11130,2016-02-11T01:02:02.181774,-156.617401123
11140,2016-02-11T01:02:02.369027,-164.350845337
11150,2016-02-11T01:02:02.554951,-159.951477051
11160,2016-02-11T01:02:02.735768,-163.391784668
11170,2016-02-11T01:02:02.926568,-157.905288696
11180,2016-02-11T01:02:03.108465,-164.911437988
11190,2016-02-11T01:02:03.302438,-160.013366699
11200,2016-02-11T01:02:03.500456,-156.175720215
11210,2016-02-11T01:02:03.690574,-158.124755859
11220,2016-02-11T01:02:03.887003,-157.634872437
11230,2016-02-11T01:02:04.072733,-167.15083313
11240,2016-02-11T01:02:04.265443,-168.360122681
11250,2016-02-11T01:02:04.458994,-161.608383179
11260,2016-02-11T01:02:04.645282,-163.211654663
11270,2016-02-11T01:02:04.838326,-167.869720459
11280,2016-02-11T01:02:05.071630,-161.090927124
11290,2016-02-11T01:02:05.251855,-164.420349121
11300,2016-02-11T01:02:05.440116,-165.658065796
11310,2016-02-11T01:02:05.628683,-162.876800537
11320,2016-02-11T01:02:05.815522,-167.002716064
11330,2016-02-11T01:02:06.146066,-162.992874146
11340,2016-02-11T01:02:06.398806,-168.656478882
11350,2016-02-11T01:02:06.607911,-155.524490356
11360,2016-02-11T01:02:06.788037,-165.076660156
11370,2016-02-11T01:02:06.968351,-159.933822632
11380,2016-02-11T01:02:07.141041,-161.889221191
11390,2016-02-11T01:02:07.331680,-161.509780884
11400,2016-02-11T01:02:07.516997,-158.213592529
11410,2016-02-11T01:02:07.695716,-161.475006104
11420,2016-02-11T01:02:07.881424,-158.184921265
11430,2016-02-11T01:02:08.065319,-158.853500366
11440,2016-02-11T01:02:08.249728,-156.81237793
11450,2016-02-11T01:02:08.429725,-162.512466431
11460,2016-02-11T01:02:08.619155,-154.786392212
11470,2016-02-11T01:02:08.811306,-153.161315918
11480,2016-02-11T01:02:09.000396,-152.744888306
11490,2016-02-11T01:02:09.178917,-149.012145996
11500,2016-02-11T01:02:15.037488,-157.625198364
11510,2016-02-11T01:02:15.219102,-163.092712402
11520,2016-02-11T01:02:15.407728,-157.763412476
11530,2016-02-11T01:02:15.593273,-162.143295288
11540,2016-02-11T01:02:15.769845,-155.485977173
11550,2016-02-11T01:02:16.695269,-154.889541626
11560,2016-02-11T01:02:16.879076,-161.211196899
11570,2016-02-11T01:02:17.075765,-160.878372192
11580,2016-02-11T01:02:17.288226,-157.83013916
11590,2016-02-11T01:02:17.477053,-155.859741211
11600,2016-02-11T01:02:17.667783,-164.776641846
11610,2016-02-11T01:02:17.853097,-159.70753479
11620,2016-02-11T01:02:18.036612,-159.821594238
11630,2016-02-11T01:02:18.223360,-164.344985962
11640,2016-02-11T01:02:18.409588,-162.911911011
11650,2016-02-11T01:02:18.586851,-156.974578857
11660,2016-02-11T01:02:18.767774,-155.132034302
11670,2016-02-11T01:02:18.949399,-153.585189819
11680,2016-02-11T01:02:19.132686,-157.919937134
11690,2016-02-11T01:02:19.330797,-166.476821899
11700,2016-02-11T01:02:19.550934,-157.091918945
11710,2016-02-11T01:02:19.739534,-162.852279663
11720,2016-02-11T01:02:19.979377,-163.446868896
11730,2016-02-11T01:02:20.182507,-154.597763062
11740,2016-02-11T01:02:20.363382,-156.707214355
11750,2016-02-11T01:02:20.554385,-157.854125977
11760,2016-02-11T01:02:20.737143,-150.766174316
11770,2016-02-11T01:02:21.020424,-147.640258789
11780,2016-02-11T01:02:21.311858,-152.660232544
11790,2016-02-11T01:02:21.566106,-155.49168396
11800,2016-02-11T01:02:21.773591,-152.325881958
11810,2016-02-11T01:02:21.964571,-159.531829834
11820,2016-02-11T01:02:22.157583,-164.112289429
11830,2016-02-11T01:02:22.339446,-161.36026001
11840,2016-02-11T01:02:22.521383,-160.761779785
11850,2016-02-11T01:02:22.712167,-153.631118774
11860,2016-02-11T01:02:22.910827,-157.888778687
11870,2016-02-11T01:02:23.097501,-156.334609985
11880,2016-02-11T01:02:23.285061,-153.359100342
11890,2016-02-11T01:02:23.469128,-158.34387207
11900,2016-02-11T01:02:23.655053,-149.162368774
11910,2016-02-11T01:02:23.844056,-151.414794922
11920,2016-02-11T01:02:24.030537,-153.889144897
11930,2016-02-11T01:02:24.214573,-149.805526733
11940,2016-02-11T01:02:24.400725,-158.993148804
11950,2016-02-11T01:02:24.588076,-150.886703491
11960,2016-02-11T01:02:24.777506,-150.053710938
11970,2016-02-11T01:02:25.021196,-159.089019775
11980,2016-02-11T01:02:25.206910,-150.452209473
11990,2016-02-11T01:02:25.394471,-158.566558838
12000,2016-02-11T01:02:31.655308,-153.781051636
12010,2016-02-11T01:02:31.873871,-155.717407227
12020,2016-02-11T01:02:32.116672,-159.957244873
12030,2016-02-11T01:02:32.394018,-155.146118164
12040,2016-02-11T01:02:32.639671,-153.381256104
12050,2016-02-11T01:02:32.858090,-160.300460815
12060,2016-02-11T01:02:33.081253,-152.53086853
12070,2016-02-11T01:02:33.335791,-154.02885437
12080,2016-02-11T01:02:33.579844,-156.972366333
12090,2016-02-11T01:02:33.824752,-152.886444092
12100,2016-02-11T01:02:34.813135,-149.690444946
12110,2016-02-11T01:02:35.045625,-154.387161255
12120,2016-02-11T01:02:35.261274,-152.036773682
12130,2016-02-11T01:02:35.495403,-147.90864563
12140,2016-02-11T01:02:35.716226,-151.331008911
12150,2016-02-11T01:02:35.964438,-152.026443481
12160,2016-02-11T01:02:36.201988,-148.666717529
12170,2016-02-11T01:02:36.437054,-151.689605713
12180,2016-02-11T01:02:36.647712,-149.511734009
12190,2016-02-11T01:02:36.953390,-148.99772644
12200,2016-02-11T01:02:37.279575,-154.458129883
12210,2016-02-11T01:02:37.547699,-154.596725464
12220,2016-02-11T01:02:37.792181,-155.323806763
12230,2016-02-11T01:02:38.045041,-155.034820557
12240,2016-02-11T01:02:38.292431,-153.711090088
12250,2016-02-11T01:02:38.540692,-147.270889282
12260,2016-02-11T01:02:38.778255,-157.56048584
12270,2016-02-11T01:02:39.023310,-153.603012085
12280,2016-02-11T01:02:39.278186,-153.466842651
12290,2016-02-11T01:02:39.555460,-150.818054199
12300,2016-02-11T01:02:39.811561,-150.098068237
12310,2016-02-11T01:02:40.071807,-157.335067749
12320,2016-02-11T01:02:40.326373,-160.004333496
12330,2016-02-11T01:02:40.585071,-153.347549438
12340,2016-02-11T01:02:40.862635,-155.175323486
12350,2016-02-11T01:02:41.141098,-151.03918457
12360,2016-02-11T01:02:41.328623,-151.582809448
12370,2016-02-11T01:02:41.569326,-158.656295776
12380,2016-02-11T01:02:41.792616,-150.869903564
12390,2016-02-11T01:02:42.083184,-150.837692261
12400,2016-02-11T01:02:42.326348,-153.182571411
12410,2016-02-11T01:02:42.517034,-153.472961426
12420,2016-02-11T01:02:42.702331,-151.234970093
12430,2016-02-11T01:02:42.914976,-158.886627197
12440,2016-02-11T01:02:43.122891,-157.802047729
12450,2016-02-11T01:02:43.305365,-158.429244995
12460,2016-02-11T01:02:43.486005,-149.825286865
12470,2016-02-11T01:02:43.668597,-151.604690552
12480,2016-02-11T01:02:43.859377,-150.681304932
12490,2016-02-11T01:02:44.048201,-159.581481934
12500,2016-02-11T01:02:54.196247,-151.420669556
12510,2016-02-11T01:02:54.381418,-150.587280273
12520,2016-02-11T01:02:54.567647,-148.179321289
12530,2016-02-11T01:02:54.759173,-143.297454834
12540,2016-02-11T01:02:54.943821,-163.260894775
12550,2016-02-11T01:02:55.123608,-150.357620239
12560,2016-02-11T01:02:55.300493,-149.909439087
12570,2016-02-11T01:02:55.487241,-146.571090698
12580,2016-02-11T01:02:55.676577,-153.351913452
12590,2016-02-11T01:02:55.924673,-152.729232788
12600,2016-02-11T01:02:56.118965,-155.494049072
12610,2016-02-11T01:02:56.300927,-147.862075806
12620,2016-02-11T01:02:56.488083,-149.340423584
12630,2016-02-11T01:02:56.680402,-149.44342041
12640,2016-02-11T01:02:56.921082,-152.858779907
12650,2016-02-11T01:02:57.735418,-153.465393066
12660,2016-02-11T01:02:57.926450,-151.571060181
12670,2016-02-11T01:02:58.113289,-152.784057617
12680,2016-02-11T01:02:58.307058,-156.522750854
12690,2016-02-11T01:02:58.492914,-150.477157593
12700,2016-02-11T01:02:58.672691,-153.50831604
12710,2016-02-11T01:02:58.862134,-153.424545288
12720,2016-02-11T01:02:59.045694,-153.28213501
12730,2016-02-11T01:02:59.228466,-152.709915161
12740,2016-02-11T01:02:59.413769,-151.779998779
12750,2016-02-11T01:02:59.593677,-155.706665039
12760,2016-02-11T01:02:59.779551,-146.114562988
12770,2016-02-11T01:02:59.971499,-152.365661621
12780,2016-02-11T01:03:00.157407,-151.825881958
12790,2016-02-11T01:03:00.344635,-153.779342651
12800,2016-02-11T01:03:00.534172,-156.108139038
12810,2016-02-11T01:03:00.732700,-149.264770508
12820,2016-02-11T01:03:00.977244,-156.161651611
12830,2016-02-11T01:03:01.171687,-152.139816284
12840,2016-02-11T01:03:01.366770,-147.175796509
12850,2016-02-11T01:03:01.559089,-141.544189453
12860,2016-02-11T01:03:01.747696,-149.63041687
12870,2016-02-11T01:03:02.012291,-142.656433105
12880,2016-02-11T01:03:02.246281,-146.15397644
12890,2016-02-11T01:03:02.439557,-150.055023193
12900,2016-02-11T01:03:02.634779,-151.488555908
12910,2016-02-11T01:03:02.817005,-147.178329468
12920,2016-02-11T01:03:03.005965,-144.739273071
12930,2016-02-11T01:03:03.197635,-142.498977661
12940,2016-02-11T01:03:03.376225,-153.94859314
12950,2016-02-11T01:03:03.562418,-148.209381104
12960,2016-02-11T01:03:03.754319,-149.190032959
12970,2016-02-11T01:03:03.936026,-153.07244873
12980,2016-02-11T01:03:04.134403,-159.268081665
12990,2016-02-11T01:03:04.333751,-151.232315063
13000,2016-02-11T01:03:10.421145,-150.678833008
13010,2016-02-11T01:03:10.611350,-153.514831543
13020,2016-02-11T01:03:10.794678,-157.896392822
13030,2016-02-11T01:03:11.031426,-151.235015869
13040,2016-02-11T01:03:11.215669,-148.054992676
13050,2016-02-11T01:03:11.402412,-152.338302612
13060,2016-02-11T01:03:11.582291,-158.699462891
13070,2016-02-11T01:03:11.773118,-149.99559021
13080,2016-02-11T01:03:12.061650,-139.520706177
13090,2016-02-11T01:03:12.304360,-152.448104858
13100,2016-02-11T01:03:12.492524,-152.034606934
13110,2016-02-11T01:03:12.674824,-147.307601929
13120,2016-02-11T01:03:12.862402,-140.198654175
13130,2016-02-11T01:03:13.052173,-149.019515991
13140,2016-02-11T01:03:13.234334,-155.289123535
13150,2016-02-11T01:03:13.415801,-147.662734985
13160,2016-02-11T01:03:13.609515,-152.169143677
13170,2016-02-11T01:03:13.794532,-153.08744812
13180,2016-02-11T01:03:13.995280,-152.17199707
13190,2016-02-11T01:03:14.196735,-145.21925354
13200,2016-02-11T01:03:14.948999,-147.480056763
13210,2016-02-11T01:03:15.129492,-147.574996948
13220,2016-02-11T01:03:15.316423,-145.642227173
13230,2016-02-11T01:03:15.508052,-147.079437256
13240,2016-02-11T01:03:15.692944,-152.911392212
13250,2016-02-11T01:03:15.940029,-151.291259766
13260,2016-02-11T01:03:16.144635,-147.148025513
13270,2016-02-11T01:03:16.338774,-148.9793396
13280,2016-02-11T01:03:16.524707,-153.036621094
13290,2016-02-11T01:03:16.707822,-144.283462524
13300,2016-02-11T01:03:16.954486,-144.443405151
13310,2016-02-11T01:03:17.222165,-150.746139526
13320,2016-02-11T01:03:17.403374,-142.677246094
13330,2016-02-11T01:03:17.597433,-147.159851074
13340,2016-02-11T01:03:17.790547,-155.196472168
13350,2016-02-11T01:03:17.984739,-147.933807373
13360,2016-02-11T01:03:18.180496,-146.31010437
13370,2016-02-11T01:03:18.366571,-148.711334229
13380,2016-02-11T01:03:18.550355,-150.147476196
13390,2016-02-11T01:03:18.779361,-157.129211426
13400,2016-02-11T01:03:19.055242,-150.833404541
13410,2016-02-11T01:03:19.243777,-142.898345947
13420,2016-02-11T01:03:19.428352,-141.646636963
13430,2016-02-11T01:03:19.614231,-144.160736084
13440,2016-02-11T01:03:19.795387,-150.815002441
13450,2016-02-11T01:03:19.980788,-155.36340332
13460,2016-02-11T01:03:20.166482,-148.230712891
13470,2016-02-11T01:03:20.354526,-151.475219727
13480,2016-02-11T01:03:20.533671,-149.238098145
13490,2016-02-11T01:03:20.710781,-148.42755127
13500,2016-02-11T01:03:26.934284,-150.012405396
13510,2016-02-11T01:03:27.210543,-141.043640137
13520,2016-02-11T01:03:27.409033,-150.850860596
13530,2016-02-11T01:03:27.591350,-144.283218384
13540,2016-02-11T01:03:27.775155,-146.894042969
13550,2016-02-11T01:03:27.958127,-150.575424194
13560,2016-02-11T01:03:28.140765,-149.260009766
13570,2016-02-11T01:03:28.323200,-146.251449585
13580,2016-02-11T01:03:28.506375,-149.315795898
13590,2016-02-11T01:03:28.688225,-150.532424927
13600,2016-02-11T01:03:28.873391,-156.158859253
13610,2016-02-11T01:03:29.054652,-151.697982788
13620,2016-02-11T01:03:29.233075,-146.220108032
13630,2016-02-11T01:03:29.417004,-147.05847168
13640,2016-02-11T01:03:29.602956,-153.774932861
13650,2016-02-11T01:03:29.791161,-147.914978027
13660,2016-02-11T01:03:29.983238,-146.966537476
13670,2016-02-11T01:03:30.170445,-142.522659302
13680,2016-02-11T01:03:30.351936,-157.080474854
13690,2016-02-11T01:03:30.544500,-148.289810181
13700,2016-02-11T01:03:30.724483,-150.8462677
13710,2016-02-11T01:03:30.994209,-156.378723145
13720,2016-02-11T01:03:31.244999,-147.08833313
13730,2016-02-11T01:03:31.518365,-149.542053223
13740,2016-02-11T01:03:31.712604,-151.245895386
13750,2016-02-11T01:03:32.662597,-141.325592041
13760,2016-02-11T01:03:32.848461,-149.054458618
13770,2016-02-11T01:03:33.032625,-154.53868103
13780,2016-02-11T01:03:33.226596,-154.000793457
13790,2016-02-11T01:03:33.410368,-145.640167236
13800,2016-02-11T01:03:33.599006,-144.432785034
13810,2016-02-11T01:03:33.786624,-144.342437744
13820,2016-02-11T01:03:33.968912,-149.750274658
13830,2016-02-11T01:03:34.149931,-149.313308716
13840,2016-02-11T01:03:34.332773,-143.52494812
13850,2016-02-11T01:03:34.512675,-145.378677368
13860,2016-02-11T01:03:34.694195,-143.905715942
13870,2016-02-11T01:03:34.874214,-144.192810059
13880,2016-02-11T01:03:35.057661,-148.521026611
13890,2016-02-11T01:03:35.243758,-141.85105896
13900,2016-02-11T01:03:35.431957,-142.418869019
13910,2016-02-11T01:03:35.631454,-142.703048706
13920,2016-02-11T01:03:35.965082,-149.217376709
13930,2016-02-11T01:03:36.245185,-144.956634521
13940,2016-02-11T01:03:36.429515,-140.21105957
13950,2016-02-11T01:03:36.615810,-145.585678101
13960,2016-02-11T01:03:36.803700,-149.243881226
13970,2016-02-11T01:03:37.076986,-150.482254028
13980,2016-02-11T01:03:37.348243,-151.567428589
13990,2016-02-11T01:03:37.545020,-141.741363525
14000,2016-02-11T01:03:44.591118,-144.364196777
14010,2016-02-11T01:03:44.816047,-143.671203613
14020,2016-02-11T01:03:45.135957,-145.604553223
14030,2016-02-11T01:03:45.364727,-150.52571106
14040,2016-02-11T01:03:45.571210,-145.180374146
14050,2016-02-11T01:03:45.761709,-143.879165649
14060,2016-02-11T01:03:46.000560,-145.263656616
14070,2016-02-11T01:03:46.198336,-150.120986938
14080,2016-02-11T01:03:46.426746,-148.841003418
14090,2016-02-11T01:03:46.661136,-144.927719116
14100,2016-02-11T01:03:46.903385,-151.329605103
14110,2016-02-11T01:03:47.097385,-148.307006836
14120,2016-02-11T01:03:47.272064,-145.934997559
14130,2016-02-11T01:03:47.459123,-150.881637573
14140,2016-02-11T01:03:47.650043,-150.868164062
14150,2016-02-11T01:03:47.881125,-143.516937256
14160,2016-02-11T01:03:48.202293,-147.395278931
14170,2016-02-11T01:03:48.517422,-145.514144897
14180,2016-02-11T01:03:48.818574,-144.493225098
14190,2016-02-11T01:03:49.086383,-147.447067261
14200,2016-02-11T01:03:49.374806,-148.109817505
14210,2016-02-11T01:03:49.578434,-137.891967773
14220,2016-02-11T01:03:49.814203,-142.848480225
14230,2016-02-11T01:03:50.052288,-149.655639648
14240,2016-02-11T01:03:50.257513,-143.449188232
14250,2016-02-11T01:03:50.468966,-147.984893799
14260,2016-02-11T01:03:50.680014,-142.006072998
14270,2016-02-11T01:03:50.892674,-146.456054688
14280,2016-02-11T01:03:51.097254,-146.652114868
14290,2016-02-11T01:03:51.319946,-142.996383667
14300,2016-02-11T01:03:52.235217,-149.934402466
14310,2016-02-11T01:03:52.459130,-138.544509888
14320,2016-02-11T01:03:52.795767,-151.22694397
14330,2016-02-11T01:03:53.113301,-147.039215088
14340,2016-02-11T01:03:53.427369,-143.949035645
14350,2016-02-11T01:03:53.748306,-143.47706604
14360,2016-02-11T01:03:54.225823,-151.085632324
14370,2016-02-11T01:03:54.562788,-144.276000977
14380,2016-02-11T01:03:54.922352,-140.647796631
14390,2016-02-11T01:03:55.270397,-148.85887146
14400,2016-02-11T01:03:55.658930,-150.423034668
14410,2016-02-11T01:03:55.902075,-144.569885254
14420,2016-02-11T01:03:56.172960,-144.666488647
14430,2016-02-11T01:03:56.408722,-143.051803589
14440,2016-02-11T01:03:56.647259,-152.98260498
14450,2016-02-11T01:03:56.917573,-143.026870728
14460,2016-02-11T01:03:57.160762,-144.548065186
14470,2016-02-11T01:03:57.396398,-148.931350708
14480,2016-02-11T01:03:57.632489,-144.985870361
14490,2016-02-11T01:03:57.868455,-137.283843994
14500,2016-02-11T01:04:05.771833,-143.812240601
14510,2016-02-11T01:04:06.070189,-151.8722229
14520,2016-02-11T01:04:06.339657,-140.536422729
14530,2016-02-11T01:04:06.582512,-142.675735474
14540,2016-02-11T01:04:06.853531,-141.62663269
14550,2016-02-11T01:04:07.239823,-137.90713501
14560,2016-02-11T01:04:07.626986,-146.438766479
14570,2016-02-11T01:04:07.932226,-143.694976807
14580,2016-02-11T01:04:08.202069,-146.732818604
14590,2016-02-11T01:04:08.461357,-145.770355225
14600,2016-02-11T01:04:08.724634,-145.18989563
14610,2016-02-11T01:04:09.062921,-147.030776978
14620,2016-02-11T01:04:09.333082,-139.669937134
14630,2016-02-11T01:04:09.611183,-141.483398438
14640,2016-02-11T01:04:09.882611,-146.030960083
14650,2016-02-11T01:04:10.145173,-148.759536743
14660,2016-02-11T01:04:10.410769,-148.416427612
14670,2016-02-11T01:04:10.670020,-150.24786377
14680,2016-02-11T01:04:10.936692,-150.523742676
14690,2016-02-11T01:04:11.242902,-148.243484497
14700,2016-02-11T01:04:11.523033,-142.424499512
14710,2016-02-11T01:04:11.811057,-136.925140381
14720,2016-02-11T01:04:12.168878,-140.821029663
14730,2016-02-11T01:04:12.444261,-142.021362305
14740,2016-02-11T01:04:12.710315,-151.227416992
14750,2016-02-11T01:04:13.040870,-143.894821167
14760,2016-02-11T01:04:13.323105,-144.999801636
14770,2016-02-11T01:04:13.585665,-145.701324463
14780,2016-02-11T01:04:13.886583,-146.223175049
14790,2016-02-11T01:04:14.248936,-144.721878052
14800,2016-02-11T01:04:14.506775,-149.261779785
14810,2016-02-11T01:04:14.833283,-143.747085571
14820,2016-02-11T01:04:15.131611,-144.67364502
14830,2016-02-11T01:04:15.420653,-145.512649536
14840,2016-02-11T01:04:15.625542,-143.201705933
14850,2016-02-11T01:04:16.533580,-141.180267334
14860,2016-02-11T01:04:16.739839,-142.229721069
14870,2016-02-11T01:04:17.019855,-142.601516724
14880,2016-02-11T01:04:17.232392,-148.161437988
14890,2016-02-11T01:04:17.447862,-145.794281006
14900,2016-02-11T01:04:17.696540,-152.603713989
14910,2016-02-11T01:04:17.891715,-147.027114868
14920,2016-02-11T01:04:18.115440,-147.619613647
14930,2016-02-11T01:04:18.324949,-144.832595825
14940,2016-02-11T01:04:18.500087,-144.16998291
14950,2016-02-11T01:04:18.695553,-149.049575806
14960,2016-02-11T01:04:18.961404,-142.260009766
14970,2016-02-11T01:04:19.245879,-141.11831665
14980,2016-02-11T01:04:19.450740,-140.804351807
14990,2016-02-11T01:04:19.675249,-143.461791992
15000,2016-02-11T01:04:25.714754,-144.490600586
15010,2016-02-11T01:04:25.915451,-149.070220947
15020,2016-02-11T01:04:26.103867,-135.470779419
15030,2016-02-11T01:04:26.298747,-144.41809082
15040,2016-02-11T01:04:26.484909,-140.732513428
15050,2016-02-11T01:04:26.677817,-143.740646362
15060,2016-02-11T01:04:26.913468,-140.048706055
15070,2016-02-11T01:04:27.106528,-150.517684937
15080,2016-02-11T01:04:27.311708,-139.633010864
15090,2016-02-11T01:04:27.500146,-147.064712524
15100,2016-02-11T01:04:27.694660,-143.17918396
15110,2016-02-11T01:04:27.882981,-146.210418701
15120,2016-02-11T01:04:28.073899,-143.438446045
15130,2016-02-11T01:04:28.255251,-142.99559021
15140,2016-02-11T01:04:28.446145,-143.755004883
15150,2016-02-11T01:04:28.626498,-145.181381226
15160,2016-02-11T01:04:28.820971,-151.532562256
15170,2016-02-11T01:04:29.103429,-145.88130188
15180,2016-02-11T01:04:29.328596,-141.50340271
15190,2016-02-11T01:04:29.524381,-138.036575317
15200,2016-02-11T01:04:29.711149,-146.011383057
15210,2016-02-11T01:04:29.911568,-144.033325195
15220,2016-02-11T01:04:30.114303,-144.021957397
15230,2016-02-11T01:04:30.297106,-136.379837036
15240,2016-02-11T01:04:30.477860,-135.934906006
15250,2016-02-11T01:04:30.671079,-148.353897095
15260,2016-02-11T01:04:30.873810,-139.795120239
15270,2016-02-11T01:04:31.069913,-141.166641235
15280,2016-02-11T01:04:31.266102,-144.423843384
15290,2016-02-11T01:04:31.456152,-147.655258179
15300,2016-02-11T01:04:31.641283,-144.470321655
15310,2016-02-11T01:04:31.858843,-147.968078613
15320,2016-02-11T01:04:32.065773,-141.512756348
15330,2016-02-11T01:04:32.254405,-144.328735352
15340,2016-02-11T01:04:32.442445,-143.816894531
15350,2016-02-11T01:04:32.628408,-138.543457031
15360,2016-02-11T01:04:32.825350,-139.1015625
15370,2016-02-11T01:04:33.016442,-146.761459351
15380,2016-02-11T01:04:33.211328,-148.364730835
15390,2016-02-11T01:04:33.400117,-143.442596436
15400,2016-02-11T01:04:34.244227,-142.382507324
15410,2016-02-11T01:04:34.462517,-142.311645508
15420,2016-02-11T01:04:34.654513,-143.026306152
15430,2016-02-11T01:04:34.840523,-137.60899353
15440,2016-02-11T01:04:35.028499,-141.81199646
15450,2016-02-11T01:04:35.223695,-148.237075806
15460,2016-02-11T01:04:35.412474,-137.098205566
15470,2016-02-11T01:04:35.607800,-138.555877686
15480,2016-02-11T01:04:35.797309,-143.544830322
15490,2016-02-11T01:04:35.990581,-147.190338135
15500,2016-02-11T01:04:47.066938,-140.471496582
15510,2016-02-11T01:04:47.248326,-135.148864746
15520,2016-02-11T01:04:47.434164,-148.836837769
15530,2016-02-11T01:04:47.622132,-141.747497559
15540,2016-02-11T01:04:47.820191,-135.303146362
15550,2016-02-11T01:04:48.016259,-141.741744995
15560,2016-02-11T01:04:48.197406,-148.785003662
15570,2016-02-11T01:04:48.388042,-146.992599487
15580,2016-02-11T01:04:48.582760,-145.561904907
15590,2016-02-11T01:04:48.770949,-143.001861572
15600,2016-02-11T01:04:49.036756,-142.941467285
15610,2016-02-11T01:04:49.301340,-145.925354004
15620,2016-02-11T01:04:49.499462,-142.531509399
15630,2016-02-11T01:04:49.682913,-143.67779541
15640,2016-02-11T01:04:49.876273,-140.503311157
15650,2016-02-11T01:04:50.066989,-141.835296631
15660,2016-02-11T01:04:50.254371,-139.848251343
15670,2016-02-11T01:04:50.439577,-139.588775635
15680,2016-02-11T01:04:50.620593,-141.424331665
15690,2016-02-11T01:04:50.806641,-139.261978149
15700,2016-02-11T01:04:50.995234,-139.831069946
15710,2016-02-11T01:04:51.178376,-147.929611206
15720,2016-02-11T01:04:51.370594,-140.037826538
15730,2016-02-11T01:04:51.548849,-145.316696167
15740,2016-02-11T01:04:51.741627,-142.486312866
15750,2016-02-11T01:04:51.984302,-133.23348999
15760,2016-02-11T01:04:52.169216,-141.4662323
15770,2016-02-11T01:04:52.350968,-141.118591309
15780,2016-02-11T01:04:52.538417,-135.336090088
15790,2016-02-11T01:04:52.723835,-139.881134033
15800,2016-02-11T01:04:52.914146,-140.777832031
15810,2016-02-11T01:04:53.100806,-146.707550049
15820,2016-02-11T01:04:53.293209,-135.705032349
15830,2016-02-11T01:04:53.479831,-146.438827515
15840,2016-02-11T01:04:53.670251,-146.617080688
15850,2016-02-11T01:04:53.897824,-135.360168457
15860,2016-02-11T01:04:54.181907,-135.834152222
15870,2016-02-11T01:04:54.383507,-143.537124634
15880,2016-02-11T01:04:54.575416,-143.919586182
15890,2016-02-11T01:04:54.759576,-139.421173096
15900,2016-02-11T01:04:54.954856,-141.865722656
15910,2016-02-11T01:04:55.141529,-141.415344238
15920,2016-02-11T01:04:55.327548,-132.784591675
15930,2016-02-11T01:04:55.515287,-136.297058105
15940,2016-02-11T01:04:55.700586,-137.799041748
15950,2016-02-11T01:04:56.536273,-144.170898438
15960,2016-02-11T01:04:56.722162,-138.708129883
15970,2016-02-11T01:04:56.960192,-145.703842163
15980,2016-02-11T01:04:57.148591,-146.634429932
15990,2016-02-11T01:04:57.341056,-146.327377319
16000,2016-02-11T01:05:03.359999,-139.326980591
16010,2016-02-11T01:05:03.548840,-145.261032104
16020,2016-02-11T01:05:03.738426,-139.375915527
16030,2016-02-11T01:05:03.996379,-138.001525879
16040,2016-02-11T01:05:04.350993,-141.377258301
16050,2016-02-11T01:05:04.577040,-138.287475586
16060,2016-02-11T01:05:04.768566,-144.796478271
16070,2016-02-11T01:05:04.970287,-141.89151001
16080,2016-02-11T01:05:05.159860,-138.963058472
16090,2016-02-11T01:05:05.390704,-140.36479187
